n,h_100Hz,h_330Hz,h_1kHz,h_3_3kHz,h_10kHz
-8.160000000000000000e+02,-8.230229958192264653e-06,6.505299681363708542e-05,-1.159437095848087421e-04,7.691257788468347696e-05,-1.779163515531956074e-05
-8.150000000000000000e+02,-1.012165407400845600e-05,6.898720787369837953e-05,-1.192856980599235118e-04,2.374269705804797832e-05,3.667744720218562351e-05
-8.140000000000000000e+02,-1.202720327638138446e-05,7.242779721894353239e-05,-1.164730740850354368e-04,-5.038064355987540962e-06,6.111054449846082138e-05
-8.130000000000000000e+02,-1.394517860701160427e-05,7.535266998016447958e-05,-1.078210348997572343e-04,1.175944558240669269e-05,3.465409794419767135e-05
-8.120000000000000000e+02,-1.587384611590462701e-05,7.774422563974262815e-05,-9.415143820275946563e-05,5.345487326703221364e-05,-2.117381458811075254e-05
-8.110000000000000000e+02,-1.781143814609662310e-05,7.958956164834745891e-05,-7.672088100901961404e-05,7.491523734926351750e-05,-5.997247984249473249e-05
-8.100000000000000000e+02,-1.975615467216360838e-05,8.088063675669546508e-05,-5.710750917358215655e-05,4.500105585416116528e-05,-4.901802876511086881e-05
-8.090000000000000000e+02,-2.170616469182604913e-05,8.161439205990067981e-05,-3.706665483910236364e-05,-2.598656136472264570e-05,3.144988835750379932e-06
-8.080000000000000000e+02,-2.365960766989007259e-05,8.179282811069696444e-05,-1.836844687420765242e-05,-9.310184271619336555e-05,5.333706914959412612e-05
-8.070000000000000000e+02,-2.561459503368887540e-05,8.142303683635184960e-05,-2.632393725889617094e-06,-1.126563842931377444e-04,5.948033621636438048e-05
-8.060000000000000000e+02,-2.756921171913003744e-05,8.051718738928094682e-05,8.825590122744708188e-06,-7.764069766897708277e-05,1.586713187608146519e-05
-8.050000000000000000e+02,-2.952151776637197328e-05,7.909246546972776518e-05,1.511921564905506596e-05,-2.309519941741138471e-05,-4.159496393499946976e-05
-8.040000000000000000e+02,-3.146954996409107253e-05,7.717096607696500221e-05,1.587875485414921189e-05,3.358218699051683889e-06,-6.493838966607481868e-05
-8.030000000000000000e+02,-3.341132354123078294e-05,7.477954006948127981e-05,1.129024057947877844e-05,-1.848715329215070259e-05,-3.417130381557857271e-05
-8.020000000000000000e+02,-3.534483390504942313e-05,7.194959534085954890e-05,2.082659817578048119e-06,-6.430406087854516524e-05,2.561663962515698797e-05
-8.010000000000000000e+02,-3.726805842422027833e-05,6.871685384257498314e-05,-1.053630495833943979e-05,-8.561461340235467757e-05,6.470212294233940577e-05
-8.000000000000000000e+02,-3.917895825567000085e-05,6.512106610387645737e-05,-2.499059705556208098e-05,-5.102659422103763919e-05,5.007508342839326026e-05
-7.990000000000000000e+02,-4.107548021376622189e-05,6.120568530837609497e-05,-3.948238885011160079e-05,2.604403709801167096e-05,-6.691853342509938171e-06
-7.980000000000000000e+02,-4.295555868040980729e-05,5.701750338300266656e-05,-5.216165653310864429e-05,9.667266312132140218e-05,-5.857295129080561716e-05
-7.970000000000000000e+02,-4.481711755451085895e-05,5.260625193390290220e-05,-6.130308897483577855e-05,1.155528520218556640e-04,-6.203889742641192874e-05
-7.960000000000000000e+02,-4.665807223926856908e-05,4.802417122183251540e-05,-6.547380343332006485e-05,7.767918647447395026e-05,-1.357148202371783851e-05
-7.950000000000000000e+02,-4.847633166561168350e-05,4.332555070321294691e-05,-6.367598958502732834e-05,2.194578029679825879e-05,4.688099025062779937e-05
-7.940000000000000000e+02,-5.026980035008713090e-05,3.856624496872340999e-05,-5.545074963079619135e-05,-1.667911481562152245e-06,6.882221649372206450e-05
-7.930000000000000000e+02,-5.203638048543031370e-05,3.380316918614121311e-05,-4.093286389757568901e-05,2.578469062387829882e-05,3.338138457298649755e-05
-7.920000000000000000e+02,-5.377397406198596529e-05,2.909377839493737769e-05,-2.085068058443154633e-05,7.600641076414697047e-05,-3.047553451266683314e-05
-7.910000000000000000e+02,-5.548048501808762028e-05,2.449553520448240532e-05,3.529601174474286223e-06,9.706353117267484381e-05,-6.960818253354391846e-05
-7.900000000000000000e+02,-5.715382141745254340e-05,2.006537061301985890e-05,3.051078178741852858e-05,5.749558220970868438e-05,-5.091791319269452508e-05
-7.890000000000000000e+02,-5.879189765158507569e-05,1.585914278901529023e-05,5.811332100479660073e-05,-2.584839126593920422e-05,1.066782512371238386e-05
-7.880000000000000000e+02,-6.039263666513176827e-05,1.193109873818700399e-05,8.425244408701244912e-05,-9.988537219278980901e-05,6.409446603272212417e-05
-7.870000000000000000e+02,-6.195397220207908985e-05,8.333343817378026917e-06,1.069274941028040696e-04,-1.178047814559915767e-04,6.449791573788856997e-05
-7.860000000000000000e+02,-6.347385107062920688e-05,5.115324049280695984e-06,1.244059756677328159e-04,-7.691799286938169058e-05,1.087054422299739575e-05
-7.850000000000000000e+02,-6.495023542454355465e-05,2.323326139579614809e-06,1.353850096894365011e-04,-2.021736758549470982e-05,-5.254073281897786500e-05
-7.840000000000000000e+02,-6.638110505869767642e-05,-6.776263578034402713e-20,1.391148166186470493e-04,-9.757819552369539906e-19,-7.273371155994832929e-05
-7.830000000000000000e+02,-6.776445971653985705e-05,-1.816091562474139351e-06,1.354722099168422975e-04,-3.364561578517660063e-05,-3.224604285265171403e-05
-7.820000000000000000e+02,-6.909832140711071892e-05,-3.090891517750870947e-06,1.249766150117753705e-04,-8.855408903006132431e-05,3.576668694314755046e-05
-7.810000000000000000e+02,-7.038073672923226740e-05,-3.795231404811572431e-06,1.087464215356944580e-04,-1.092414323400272972e-04,7.467097893837667903e-05
-7.800000000000000000e+02,-7.160977920044126941e-05,-3.905174275574627434e-06,8.839904134669016923e-05,-6.439132520131180286e-05,5.150723733063753725e-05
-7.790000000000000000e+02,-7.278355158820361726e-05,-3.402314134912464805e-06,6.590336324073140743e-05,2.538144153184133473e-05,-1.509893904945665840e-05
-7.780000000000000000e+02,-7.390018824091145898e-05,-2.274028571668467542e-06,4.339786543043378946e-05,1.026687921235431775e-04,-6.989244074139703362e-05
-7.770000000000000000e+02,-7.495785741613381417e-05,-5.136816606619984057e-07,2.299103069632357267e-05,1.193009657983282743e-04,-6.682045741785603437e-05
-7.760000000000000000e+02,-7.595476360356264941e-05,1.879225367453201540e-06,6.562574257791732460e-06,7.524340179089936370e-05,-7.730437812581641510e-06
-7.750000000000000000e+02,-7.688914984006928221e-05,4.898957746428164836e-06,-4.415853215930461194e-06,1.782950026746993425e-05,5.857654504210164432e-05
-7.740000000000000000e+02,-7.775930001426149308e-05,8.533506672947732642e-06,-9.023421282786485962e-06,1.607719488332898608e-06,7.664149513576734780e-05
-7.730000000000000000e+02,-7.856354115791090872e-05,1.276460578125174184e-05,-6.982485053968313189e-06,4.205514974788997418e-05,3.072627068273750588e-05
-7.720000000000000000e+02,-7.930024572160163847e-05,1.756780518493129232e-05,1.308732259496164037e-06,1.019277416662932149e-04,-4.150403338911903280e-05
-7.710000000000000000e+02,-7.996783383193604923e-05,2.291260315828104515e-05,1.480694653462175954e-05,1.221157767743216824e-04,-7.986749263528842430e-05
-7.700000000000000000e+02,-8.056477552761811352e-05,2.876263500361722077e-05,3.191600520051122937e-05,7.168827584749008178e-05,-5.180214052400041841e-05
-7.690000000000000000e+02,-8.108959297172824707e-05,3.507591812233224208e-05,5.063257237594258060e-05,-2.462867941590767432e-05,2.000978188936109532e-05
-7.680000000000000000e+02,-8.154086263749281860e-05,4.180515178111841889e-05,6.873229374794795473e-05,-1.049509544629487841e-04,7.595437157137522905e-05
-7.670000000000000000e+02,-8.191721746485087726e-05,4.889806954544741576e-05,8.397946447423053785e-05,-1.199274738826412495e-04,6.896715732781417995e-05
-7.660000000000000000e+02,-8.221734898511602217e-05,5.629784184504672319e-05,9.434080251085504563e-05,-7.253908731259324949e-05,4.117791941807502848e-06
-7.650000000000000000e+02,-8.244000941103585116e-05,6.394352564549119866e-05,9.818329823722623411e-05,-1.469907122545972345e-05,-6.498774324622187172e-05
-7.640000000000000000e+02,-8.258401368955550531e-05,7.177055773081785438e-05,9.443735073389241330e-05,-3.112738207756038811e-06,-8.051115656739872355e-05
-7.630000000000000000e+02,-8.264824151459934751e-05,7.971128765899861395e-05,8.270941871053199591e-05,-5.098988993139734179e-05,-2.878257492353392396e-05
-7.620000000000000000e+02,-8.263163929719699683e-05,8.769554603934044527e-05,6.333294904069724845e-05,-1.160958875697499614e-04,4.769903178690927133e-05
-7.610000000000000000e+02,-8.253322209029329004e-05,9.565124340286754602e-05,3.735199168147081627e-05,-1.356413382060914262e-04,8.517132521204636754e-05
-7.600000000000000000e+02,-8.235207546560067418e-05,1.035049945971034107e-04,6.438150691396747269e-06,-7.935132496584826388e-05,5.176025514294877334e-05
-7.590000000000000000e+02,-8.208735733987157555e-05,1.111827633393056719e-04,-2.725222090586198526e-05,2.358005562230962944e-05,-2.542324071588174050e-05
-7.580000000000000000e+02,-8.173829974799368798e-05,1.186105213100844467e-04,-6.126798635145810543e-05,1.066600776456878651e-04,-8.226431285632051843e-05
-7.570000000000000000e+02,-8.130421056033668300e-05,1.257149159656391888e-04,-9.308317649493938050e-05,1.195688132009871575e-04,-7.089634211135028283e-05
-7.560000000000000000e+02,-8.078447514181231982e-05,1.324239410937643347e-04,-1.203267289644355264e-04,6.868726301247731804e-05,6.198517677862650720e-18
-7.550000000000000000e+02,-8.017855795013793189e-05,1.386676040386321609e-04,-1.410006491459852955e-04,1.074116950885852602e-05,7.177043354863254046e-05
-7.540000000000000000e+02,-7.948600407083605270e-05,1.443785834734727630e-04,-1.536660483402989968e-04,4.468161524871723566e-06,8.430530741279054947e-05
-7.530000000000000000e+02,-7.870644068654053787e-05,1.494928716100055632e-04,-1.575792725318324729e-04,6.041762891734393819e-05,2.637521269102349573e-05
-7.520000000000000000e+02,-7.783957847821873456e-05,1.539503947991729287e-04,-1.527647951686765667e-04,1.310144192050166634e-04,-5.436044035729431794e-05
-7.510000000000000000e+02,-7.688521295597396089e-05,1.576956065997618629e-04,-1.400173118544331848e-04,1.497595956530077261e-04,-9.055267744236242982e-05
-7.500000000000000000e+02,-7.584322571713434031e-05,1.606780475691783417e-04,-1.208320192367718548e-04,8.733515469753694240e-05,-5.133795731280908222e-05
-7.490000000000000000e+02,-7.471358562938937103e-05,1.628528662632865859e-04,-9.726878034277201249e-05,-2.223075267859711790e-05,3.136025238747191553e-05
-7.480000000000000000e+02,-7.349634993679445547e-05,1.641812962181649115e-04,-7.176214593918804315e-05,-1.077255818844239754e-04,8.880278154224156254e-05
-7.470000000000000000e+02,-7.219166528651508750e-05,1.646310840240819526e-04,-4.689442270197356397e-05,-1.181091658397751031e-04,7.256416980418178841e-05
-7.460000000000000000e+02,-7.079976867425225810e-05,1.641768639883643948e-04,-2.515265143101903735e-05,-6.356992199548683515e-05,-4.654521887606281998e-06
-7.450000000000000000e+02,-6.932098830635187079e-05,1.628004753162784425e-04,-8.692118745388051934e-06,-5.870017851592623402e-06,-7.891735041294589638e-05
-7.440000000000000000e+02,-6.775574437666438384e-05,1.604912182140837845e-04,8.713149027623394785e-07,-5.623136497182436647e-06,-8.798365224299930349e-05
-7.430000000000000000e+02,-6.610454975630112705e-05,1.572460458323045231e-04,2.620223200962417689e-06,-7.029728363063621113e-05,-2.346443564632958570e-05
-7.420000000000000000e+02,-6.436801059450075854e-05,1.530696895156766863e-04,-3.569562914819377777e-06,-1.466262197788671044e-04,6.149410377251055438e-05
-7.410000000000000000e+02,-6.254682682889313363e-05,1.479747154045970160e-04,-1.700800213860904333e-05,-1.643982312102848118e-04,9.597834477318995926e-05
-7.400000000000000000e+02,-6.064179260353844332e-05,1.419815110363134537e-04,-3.624662923918077825e-05,-9.558366508526886397e-05,5.049057589167462508e-05
-7.390000000000000000e+02,-5.865379659318556855e-05,1.351182012172205823e-04,-5.920678274962156416e-05,2.058193354317953589e-05,-3.783955541759298209e-05
-7.380000000000000000e+02,-5.658382223229355324e-05,1.274204930751342670e-04,-8.336912349835116096e-05,1.080791299589826417e-04,-9.554667730347220125e-05
-7.370000000000000000e+02,-5.443294784743651487e-05,1.189314508464487600e-04,-1.060074040032911924e-04,1.154336863076608664e-04,-7.392478530338192594e-05
-7.360000000000000000e+02,-5.220234669180366232e-05,1.097012016020070056e-04,-1.244450859393575373e-04,5.707015743693963198e-05,9.876073592214567110e-06
-7.350000000000000000e+02,-4.989328688060402125e-05,9.978657376120758172e-05,-1.363109947144189619e-04,-2.683400376901623474e-18,8.641770783381809841e-05
-7.340000000000000000e+02,-4.750713122627401257e-05,8.925067088057470023e-05,-1.397699963328550145e-04,6.523379772726577218e-06,9.150307690582775637e-05
-7.330000000000000000e+02,-4.504533697248008426e-05,7.816238382453555137e-05,-1.337067280856517565e-04,8.057893925983585599e-05,2.001074197376043675e-05
-7.320000000000000000e+02,-4.250945542601923278e-05,6.659584502687867971e-05,-1.178445465157205963e-04,1.628609047495788815e-04,-6.910274783471773890e-05
-7.310000000000000000e+02,-3.990113148580437091e-05,5.462982912520226010e-05,-9.278771123563347599e-05,1.794707439942922411e-04,-1.014117303980566475e-04
-7.300000000000000000e+02,-3.722210306824040181e-05,4.234710479236386614e-05,-5.998187313429454142e-05,1.040294848067347858e-04,-4.917261339656370874e-05
-7.290000000000000000e+02,-3.447420042839156434e-05,2.983374309283466156e-05,-2.159553342612880838e-05,-1.864145476161905134e-05,4.487744552330476250e-05
-7.280000000000000000e+02,-3.165934537644662239e-05,1.717838815304249759e-05,1.966742021830612894e-05,-1.076556818760609574e-04,1.024692188811589499e-04
-7.270000000000000000e+02,-2.877955038910652376e-05,4.471496348530054767e-06,6.080741233362425786e-05,-1.114298493211157899e-04,7.493049102806799422e-05
-7.260000000000000000e+02,-2.583691761561863979e-05,-8.195449427537308747e-06,9.879932870090289546e-05,-4.907355339946360630e-05,-1.569340825828334401e-05
-7.250000000000000000e+02,-2.283363777829406426e-05,-2.073074354391034408e-05,1.308682165511892742e-04,6.953228782654251837e-06,-9.425706401163913128e-05
-7.240000000000000000e+02,-1.977198896746802558e-05,-3.304327234164740465e-05,1.547448193234137554e-04,-7.111804080149692546e-06,-9.481775393414862928e-05
-7.230000000000000000e+02,-1.665433533095930969e-05,-4.504333247370108568e-05,1.688768135841589601e-04,-9.120401096233095371e-05,-1.597513481716759069e-05
-7.220000000000000000e+02,-1.348312565821787152e-05,-5.664344545244002322e-05,1.725754816662263067e-04,-1.796346943328477495e-04,7.718578377727933920e-05
-7.210000000000000000e+02,-1.026089185945493175e-05,-6.775916093069208473e-05,1.660833658981598904e-04,-1.948761890839915154e-04,1.068128759759786364e-04
-7.200000000000000000e+02,-6.990247340165875940e-06,-7.830984125677093550e-05,1.505556870036531551e-04,-1.125935762413513724e-04,4.733797783463501767e-05
-7.190000000000000000e+02,-3.673885271584935254e-06,-8.821941992719974665e-05,1.279563085148887995e-04,1.642453280882297175e-05,-5.248753612492708045e-05
-7.180000000000000000e+02,-3.145767577189730969e-07,-9.741712671286581905e-05,1.008770496076274575e-04,1.063945509399892120e-04,-1.095398970770318763e-04
-7.170000000000000000e+02,3.084831100273930709e-06,-1.058381724542276276e-04,7.229643854668892685e-05,1.059888348084704547e-04,-7.553193200120568212e-05
-7.160000000000000000e+02,6.521417241462099787e-06,-1.134243868080006318e-04,4.529986546482032159e-05,3.946963464894971045e-05,2.213346945276849825e-05
-7.150000000000000000e+02,9.992188783276859801e-06,-1.201248025794354366e-04,2.278696932150929772e-05,-1.507155581417645460e-05,1.024172002888257320e-04
-7.140000000000000000e+02,1.349408325926931629e-05,-1.258961806885469041e-04,7.193592441343240663e-06,7.329240322412818877e-06,9.787926466552151637e-05
-7.130000000000000000e+02,1.702397095524220544e-05,-1.307034702922847149e-04,2.545883197562485338e-07,1.021055251186884946e-04,1.131938589859776458e-05
-7.120000000000000000e+02,2.057865734239173290e-05,-1.345201991141099177e-04,2.830242595776066893e-06,1.968504224131382551e-04,-8.573912323719616428e-05
-7.110000000000000000e+02,2.415488560596361342e-05,-1.373287896134325924e-04,1.481336470212313782e-05,2.104990492414208418e-04,-1.121385099360750040e-04
-7.100000000000000000e+02,2.774933926781892823e-05,-1.391207972552711966e-04,3.512673794632149697e-05,1.211849443615042627e-04,-4.494022432037350146e-05
